"","createdAt","sessionid","uid","pairid","lalco","ldep","llife","lcrim","ralco","rdep","rlife","rcrim","secElasped","chosen","order","attfailed"
"3379",2022-02-24 01:27:09,"bdda302e-f35e-4156-a1db-fe1dba25637e",18,"random",0,0,3,2,4,2,2,0,3,1,57,FALSE
"3380",2022-02-24 01:27:13,"bdda302e-f35e-4156-a1db-fe1dba25637e",18,"hard3",0,1,2,2,2,0,2,0,4,0,58,FALSE
"3381",2022-02-24 01:27:17,"bdda302e-f35e-4156-a1db-fe1dba25637e",18,"random",4,2,2,1,0,2,2,0,4,1,59,FALSE
"3382",2022-02-24 11:38:05,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,2,2,0,4,2,1,1,19,0,0,FALSE
"3383",2022-02-24 11:38:10,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,0,2,0,2,1,3,0,5,1,1,FALSE
"3384",2022-02-24 11:38:16,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,1,1,0,4,0,1,1,6,0,2,FALSE
"3385",2022-02-24 11:38:24,"80413e66-0967-4fbf-8362-09aa7064b766",11,"attcheck",0,2,3,0,4,0,-1,2,8,0,3,FALSE
"3386",2022-02-24 11:38:30,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,2,1,2,0,2,3,1,6,1,4,FALSE
"3387",2022-02-24 11:38:36,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,1,1,2,2,0,3,1,6,0,5,FALSE
"3388",2022-02-24 11:38:41,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,1,0,0,1,3,0,5,1,6,FALSE
"3389",2022-02-24 11:38:45,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,1,1,1,0,0,1,0,4,1,7,FALSE
"3390",2022-02-24 11:38:51,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,1,0,0,1,3,1,6,1,8,FALSE
"3391",2022-02-24 11:38:56,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,0,1,2,2,0,3,2,4,1,9,FALSE
"3392",2022-02-24 11:39:00,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,2,1,4,0,1,2,4,0,10,FALSE
"3393",2022-02-24 11:39:06,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,1,1,2,4,1,2,2,6,0,11,FALSE
"3394",2022-02-24 11:39:11,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,0,1,0,4,0,3,2,5,0,12,FALSE
"3395",2022-02-24 11:39:15,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,1,3,1,4,0,2,1,4,0,13,FALSE
"3396",2022-02-24 11:39:21,"80413e66-0967-4fbf-8362-09aa7064b766",11,"easy1",4,0,1,2,0,0,3,0,7,1,14,FALSE
"3397",2022-02-24 11:39:27,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,0,3,1,4,1,1,1,6,1,15,FALSE
"3398",2022-02-24 11:39:32,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,0,2,1,0,0,3,1,4,1,16,FALSE
"3399",2022-02-24 11:39:38,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,1,0,4,1,3,0,6,0,17,FALSE
"3400",2022-02-24 11:39:45,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,0,2,2,2,1,3,1,7,1,18,FALSE
"3401",2022-02-24 11:39:50,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,0,1,0,4,2,2,1,4,1,19,FALSE
"3402",2022-02-24 11:39:55,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,2,1,0,2,0,1,2,5,0,20,FALSE
"3403",2022-02-24 11:39:59,"80413e66-0967-4fbf-8362-09aa7064b766",11,"hard3",2,0,2,0,0,1,2,2,4,1,21,FALSE
"3404",2022-02-24 11:40:03,"80413e66-0967-4fbf-8362-09aa7064b766",11,"attcheck",0,2,3,0,4,0,-1,2,4,0,22,FALSE
"3405",2022-02-24 11:40:08,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,0,2,2,2,0,1,2,5,0,23,FALSE
"3406",2022-02-24 11:40:14,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,0,2,1,4,1,3,1,5,1,24,FALSE
"3407",2022-02-24 11:40:17,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,2,3,0,0,2,1,0,4,0,25,FALSE
"3408",2022-02-24 11:40:25,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,2,1,1,2,0,2,1,8,0,26,FALSE
"3409",2022-02-24 11:40:33,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,0,2,1,0,1,3,1,7,1,27,FALSE
"3410",2022-02-24 11:40:37,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,1,2,2,0,1,3,0,4,1,28,FALSE
"3411",2022-02-24 11:40:42,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,1,1,0,2,1,1,2,5,1,29,FALSE
"3412",2022-02-24 11:41:22,"80413e66-0967-4fbf-8362-09aa7064b766",11,"easy2",4,0,1,2,0,2,3,0,40,1,30,FALSE
"3413",2022-02-24 11:41:25,"80413e66-0967-4fbf-8362-09aa7064b766",11,"easy3",0,1,3,0,4,0,1,2,3,0,31,FALSE
"3414",2022-02-24 11:41:29,"80413e66-0967-4fbf-8362-09aa7064b766",11,"hard1",2,2,2,0,0,0,2,2,4,0,32,FALSE
"3415",2022-02-24 11:41:35,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,1,1,4,2,2,1,6,1,33,FALSE
"3416",2022-02-24 11:41:40,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,3,1,4,1,3,0,5,0,34,FALSE
"3417",2022-02-24 11:41:43,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,1,3,1,0,2,3,2,3,1,35,FALSE
"3418",2022-02-24 11:41:47,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,1,2,0,2,2,1,1,4,1,36,FALSE
"3419",2022-02-24 11:41:53,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,2,2,1,0,2,3,0,5,1,37,FALSE
"3420",2022-02-24 11:41:57,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,0,2,1,2,1,3,0,5,1,38,FALSE
"3421",2022-02-24 11:42:02,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,0,1,2,4,2,3,2,5,1,39,FALSE
"3422",2022-02-24 11:42:08,"80413e66-0967-4fbf-8362-09aa7064b766",11,"easy1",4,0,1,2,0,0,3,0,5,1,40,FALSE
"3423",2022-02-24 11:42:13,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,3,2,4,1,1,2,5,0,41,FALSE
"3424",2022-02-24 11:42:19,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,0,1,2,4,1,3,1,6,1,42,FALSE
"3425",2022-02-24 11:42:22,"80413e66-0967-4fbf-8362-09aa7064b766",11,"hard2",0,0,2,1,2,1,2,0,4,1,43,FALSE
"3426",2022-02-24 11:42:26,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,0,2,1,4,1,3,0,4,0,44,FALSE
"3427",2022-02-24 11:42:31,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,3,2,2,2,1,0,5,1,45,FALSE
"3428",2022-02-24 11:42:36,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,1,1,0,0,1,3,2,4,1,46,FALSE
"3429",2022-02-24 11:42:39,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,1,1,1,0,1,1,0,4,1,47,FALSE
"3430",2022-02-24 11:42:44,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,1,2,1,0,2,3,2,4,1,48,FALSE
"3431",2022-02-24 11:42:48,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,1,1,0,1,2,1,5,1,49,FALSE
"3432",2022-02-24 11:42:54,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,2,1,0,0,2,1,1,5,1,50,FALSE
"3433",2022-02-24 11:42:58,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,3,0,0,2,2,0,4,1,51,FALSE
"3434",2022-02-24 11:43:03,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,1,2,1,0,2,1,1,5,1,52,FALSE
"3435",2022-02-24 11:43:08,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",2,2,3,2,4,0,2,1,5,0,53,FALSE
"3436",2022-02-24 11:43:12,"80413e66-0967-4fbf-8362-09aa7064b766",11,"attcheck",4,0,-1,2,0,2,3,0,4,1,54,FALSE
"3437",2022-02-24 11:43:16,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,0,1,2,2,2,3,1,4,1,55,FALSE
"3438",2022-02-24 11:43:20,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,1,1,0,2,2,2,1,4,1,56,FALSE
"3439",2022-02-24 11:43:24,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,1,2,0,0,3,1,5,1,57,FALSE
"3440",2022-02-24 11:43:30,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",4,2,2,1,0,2,3,0,5,1,58,FALSE
"3441",2022-02-24 11:43:34,"80413e66-0967-4fbf-8362-09aa7064b766",11,"random",0,0,2,1,0,2,3,2,4,1,59,FALSE
"3442",2022-02-24 11:51:13,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,0,2,0,0,0,1,1,130,0,0,FALSE
"3443",2022-02-24 11:51:33,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,0,3,2,4,1,2,1,21,1,1,FALSE
"3444",2022-02-24 11:51:44,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,2,2,0,0,0,1,0,11,0,2,FALSE
"3445",2022-02-24 11:52:13,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,2,3,2,0,0,2,1,29,0,3,FALSE
"3446",2022-02-24 11:52:41,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,2,1,1,4,0,3,1,28,0,4,FALSE
"3447",2022-02-24 11:52:53,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,0,1,0,4,0,2,2,12,0,5,FALSE
"3448",2022-02-24 11:53:01,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,2,1,2,4,1,2,2,8,0,6,FALSE
"3449",2022-02-24 11:53:17,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,2,2,2,2,0,3,2,16,0,7,FALSE
"3450",2022-02-24 11:53:43,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"easy1",4,0,1,2,0,0,3,0,25,1,8,FALSE
"3451",2022-02-24 11:54:16,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,2,1,0,0,0,2,1,33,0,9,FALSE
"3452",2022-02-24 11:55:04,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"attcheck",0,2,3,0,4,0,-1,2,48,0,10,FALSE
"3453",2022-02-24 11:55:23,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,1,1,2,4,2,1,1,19,1,11,FALSE
"3454",2022-02-24 11:55:39,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,1,3,0,4,2,1,0,17,0,12,FALSE
"3455",2022-02-24 11:56:09,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,1,2,0,0,0,2,2,30,0,13,FALSE
"3456",2022-02-24 11:57:20,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"hard2",2,1,2,0,0,0,2,1,71,0,14,FALSE
"3457",2022-02-24 11:57:33,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,1,2,0,4,0,1,0,13,0,15,FALSE
"3458",2022-02-24 11:57:46,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,0,1,0,2,2,3,1,13,1,16,FALSE
"3459",2022-02-24 11:58:02,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"hard3",0,1,2,2,2,0,2,0,16,0,17,FALSE
"3460",2022-02-24 11:58:11,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"easy2",4,0,1,2,0,2,3,0,9,1,18,FALSE
"3461",2022-02-24 11:58:22,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,2,2,0,2,2,1,1,11,0,19,FALSE
"3462",2022-02-24 11:58:46,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,0,3,2,4,2,1,1,24,1,20,FALSE
"3463",2022-02-24 11:59:21,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,0,2,0,2,2,2,2,36,1,21,FALSE
"3464",2022-02-24 11:59:32,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,1,2,0,0,1,3,2,11,0,22,FALSE
"3465",2022-02-24 11:59:42,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,0,1,0,4,0,1,2,9,0,23,FALSE
"3466",2022-02-24 11:59:56,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,0,2,0,4,2,3,2,14,1,24,FALSE
"3467",2022-02-24 12:00:11,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,2,1,1,2,1,3,1,15,1,25,FALSE
"3468",2022-02-24 12:00:38,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,0,2,2,4,1,2,1,28,1,26,FALSE
"3469",2022-02-24 12:00:52,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,0,1,0,0,1,2,0,13,1,27,FALSE
"3470",2022-02-24 12:01:06,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,2,2,0,2,1,1,1,14,0,28,FALSE
"3471",2022-02-24 12:01:35,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,1,3,2,0,2,1,2,30,1,29,FALSE
"3472",2022-02-24 12:02:27,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"hard1",2,2,2,0,0,0,2,2,52,0,30,FALSE
"3473",2022-02-24 12:02:39,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,1,3,2,2,1,1,0,12,1,31,FALSE
"3474",2022-02-24 12:02:50,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,0,3,0,0,1,2,0,11,1,32,FALSE
"3475",2022-02-24 12:03:00,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,1,3,2,2,0,3,2,10,0,33,FALSE
"3476",2022-02-24 12:03:33,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,2,1,2,4,0,1,1,33,0,34,FALSE
"3477",2022-02-24 12:04:11,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,1,1,0,2,1,3,1,38,1,35,FALSE
"3478",2022-02-24 12:04:19,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,0,1,2,0,0,3,0,8,1,36,FALSE
"3479",2022-02-24 12:04:30,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,0,1,1,2,0,3,1,10,1,37,FALSE
"3480",2022-02-24 12:04:41,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,0,2,0,0,2,2,1,11,1,38,FALSE
"3481",2022-02-24 12:04:51,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,0,1,2,4,1,3,0,11,1,39,FALSE
"3482",2022-02-24 12:05:06,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,0,2,2,4,2,1,0,15,1,40,FALSE
"3483",2022-02-24 12:05:37,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,0,2,0,4,2,2,1,31,1,41,FALSE
"3484",2022-02-24 12:05:44,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,1,3,1,4,0,2,1,7,0,42,FALSE
"3485",2022-02-24 12:06:00,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,2,3,2,0,1,2,0,16,1,43,FALSE
"3486",2022-02-24 12:06:13,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,2,2,2,0,0,1,0,13,0,44,FALSE
"3487",2022-02-24 12:06:22,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,2,1,1,0,2,2,2,9,1,45,FALSE
"3488",2022-02-24 12:06:38,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,2,1,1,0,2,1,2,16,0,46,FALSE
"3489",2022-02-24 12:06:52,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"easy3",4,0,1,2,0,1,3,0,13,1,47,FALSE
"3490",2022-02-24 12:07:08,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,2,1,2,2,2,1,2,17,0,48,FALSE
"3491",2022-02-24 12:07:15,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"attcheck",4,0,-1,2,0,2,3,0,7,1,49,FALSE
"3492",2022-02-24 12:07:33,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,1,3,2,0,0,3,0,18,1,50,FALSE
"3493",2022-02-24 12:07:42,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,2,1,0,2,1,1,1,9,0,51,FALSE
"3494",2022-02-24 12:07:57,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,2,2,1,0,1,3,2,15,1,52,FALSE
"3495",2022-02-24 12:08:13,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",2,2,2,0,4,0,2,0,15,0,53,FALSE
"3496",2022-02-24 12:08:47,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,2,2,2,0,1,3,1,34,1,54,FALSE
"3497",2022-02-24 12:08:56,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",0,0,3,0,2,0,3,1,9,0,55,FALSE
"3498",2022-02-24 12:09:05,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,2,3,2,4,1,1,2,9,0,56,FALSE
"3499",2022-02-24 12:09:13,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"attcheck",4,0,-1,2,0,2,3,0,8,1,57,FALSE
"3500",2022-02-24 12:09:36,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,0,3,1,2,2,3,0,23,1,58,FALSE
"3501",2022-02-24 12:09:52,"09d96c95-84bb-4205-9f1e-dfac612945cd",1,"random",4,0,1,2,2,2,3,2,16,1,59,FALSE
"3502",2022-02-24 12:28:11,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"hard1",0,0,2,2,2,2,2,0,12,0,0,FALSE
"3503",2022-02-24 12:28:11,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,1,3,2,0,2,3,0,4,1,1,FALSE
"3504",2022-02-24 12:28:14,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,2,2,2,0,0,3,0,3,1,2,FALSE
"3505",2022-02-24 12:28:17,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,0,1,0,0,2,1,0,3,0,3,FALSE
"3506",2022-02-24 12:28:20,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,2,2,1,4,2,3,2,3,0,4,FALSE
"3507",2022-02-24 12:28:22,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,0,2,2,4,0,2,0,2,0,5,FALSE
"3508",2022-02-24 12:28:24,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,0,1,1,2,1,1,2,2,1,6,FALSE
"3509",2022-02-24 12:28:27,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,1,1,0,4,1,1,1,3,1,7,FALSE
"3510",2022-02-24 12:28:30,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,2,1,1,2,2,2,2,2,0,8,FALSE
"3511",2022-02-24 12:28:32,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,2,1,2,0,1,1,1,2,1,9,FALSE
"3512",2022-02-24 12:28:34,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"easy3",4,0,1,2,0,1,3,0,2,0,10,FALSE
"3513",2022-02-24 12:28:37,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,0,2,2,4,1,1,2,3,0,11,FALSE
"3514",2022-02-24 12:28:39,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,0,3,1,2,0,3,0,3,0,12,FALSE
"3515",2022-02-24 12:28:43,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"attcheck",4,0,-1,2,0,2,3,0,3,1,13,FALSE
"3516",2022-02-24 12:28:44,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,0,1,0,0,0,3,2,2,0,14,FALSE
"3517",2022-02-24 12:28:47,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,1,1,1,2,0,1,1,3,1,15,FALSE
"3518",2022-02-24 12:28:50,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,0,1,2,4,2,2,2,2,0,16,FALSE
"3519",2022-02-24 12:28:52,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"hard3",0,1,2,2,2,0,2,0,3,0,17,FALSE
"3520",2022-02-24 12:28:54,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,0,1,0,4,0,3,1,2,1,18,FALSE
"3521",2022-02-24 12:28:57,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,0,2,0,4,1,3,1,2,0,19,FALSE
"3522",2022-02-24 12:28:59,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,1,2,0,4,0,1,1,3,1,20,FALSE
"3523",2022-02-24 12:29:02,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,2,2,1,0,2,2,0,3,1,21,FALSE
"3524",2022-02-24 12:29:05,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,2,2,0,2,1,2,2,3,0,22,FALSE
"3525",2022-02-24 12:29:06,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,1,3,2,2,2,1,0,2,1,23,FALSE
"3526",2022-02-24 12:29:08,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"easy1",4,0,1,2,0,0,3,0,2,0,24,FALSE
"3527",2022-02-24 12:29:12,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,1,3,1,2,1,3,1,3,0,25,FALSE
"3528",2022-02-24 12:29:18,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,2,3,2,0,2,1,2,6,1,26,FALSE
"3529",2022-02-24 12:29:21,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,0,1,0,0,0,3,2,3,1,27,FALSE
"3530",2022-02-24 12:29:23,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,2,3,2,2,1,1,0,2,0,28,FALSE
"3531",2022-02-24 12:29:25,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,2,2,0,0,2,1,2,2,1,29,FALSE
"3532",2022-02-24 12:30:38,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,1,1,0,4,1,1,0,71,0,30,FALSE
"3533",2022-02-24 12:30:46,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,2,3,2,4,2,3,1,10,0,31,FALSE
"3534",2022-02-24 12:31:11,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,0,3,1,4,2,1,0,25,0,32,FALSE
"3535",2022-02-24 12:31:13,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,0,2,0,4,1,1,1,2,0,33,FALSE
"3536",2022-02-24 12:31:21,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,0,3,0,0,1,2,0,8,0,34,FALSE
"3537",2022-02-24 12:31:23,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,2,1,0,0,1,1,2,2,0,35,FALSE
"3538",2022-02-24 12:31:24,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,2,3,2,2,0,2,1,2,1,36,FALSE
"3539",2022-02-24 12:31:27,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,1,3,2,4,2,1,1,2,0,37,FALSE
"3540",2022-02-24 12:31:28,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,2,2,0,4,1,3,0,2,1,38,FALSE
"3541",2022-02-24 12:31:29,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,2,1,0,4,2,3,0,1,0,39,FALSE
"3542",2022-02-24 12:31:31,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,2,3,0,2,1,1,2,2,1,40,FALSE
"3543",2022-02-24 12:31:33,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,2,3,1,4,1,2,0,2,0,41,FALSE
"3544",2022-02-24 12:31:35,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,2,3,0,2,2,2,0,2,1,42,FALSE
"3545",2022-02-24 12:31:36,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,1,3,2,2,0,2,2,2,0,43,FALSE
"3546",2022-02-24 12:31:39,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"attcheck",0,2,3,0,4,0,-1,2,2,1,44,TRUE
"3547",2022-02-24 12:31:40,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"attcheck",4,0,-1,2,0,2,3,0,2,0,45,TRUE
"3548",2022-02-24 12:31:42,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,2,1,1,2,1,2,0,2,1,46,FALSE
"3549",2022-02-24 12:31:44,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,2,3,2,0,2,3,1,2,0,47,FALSE
"3550",2022-02-24 12:31:46,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,1,1,0,4,1,3,0,2,1,48,FALSE
"3551",2022-02-24 12:31:48,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,0,1,2,2,2,3,0,2,0,49,FALSE
"3552",2022-02-24 12:31:50,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"easy2",4,0,1,2,0,2,3,0,2,1,50,FALSE
"3553",2022-02-24 12:31:52,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,2,2,2,0,1,1,1,2,0,51,FALSE
"3554",2022-02-24 12:31:54,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"hard2",0,0,2,1,2,1,2,0,2,1,52,FALSE
"3555",2022-02-24 12:31:57,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,1,3,2,0,1,2,1,3,0,53,FALSE
"3556",2022-02-24 12:31:58,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",2,0,1,2,2,0,3,2,2,1,54,FALSE
"3557",2022-02-24 12:32:00,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,1,2,1,2,1,1,0,2,0,55,FALSE
"3558",2022-02-24 12:32:02,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,1,2,0,0,1,1,2,2,1,56,FALSE
"3559",2022-02-24 12:32:03,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",0,0,3,0,4,1,1,2,2,0,57,FALSE
"3560",2022-02-24 12:32:05,"a2c39cc2-38d6-4a00-bcb9-42db617e5993",19,"random",4,0,1,2,4,0,3,1,2,1,58,FALSE
