id,createdAt,sessionid,pairid,secElasped,chosen,order,mindChanged,l_elderlyDep,l_lifeYearsGained,l_obesity,l_weeklyWorkhours,l_yearsWaiting,r_elderlyDep,r_lifeYearsGained,r_obesity,r_weeklyWorkhours,r_yearsWaiting
38,2022-08-11 01:02:39.914000,7e6afbac-e660-4c31-a644-6b343fc4e3bf,easy_1,7,1,52,0,0,5,2,40,3,2,20,1,30,5
38,2022-08-11 01:02:45.570000,7e6afbac-e660-4c31-a644-6b343fc4e3bf,hard_3,6,1,53,0,0,5,1,20,7,2,10,3,30,3
38,2022-08-11 01:02:52.033000,7e6afbac-e660-4c31-a644-6b343fc4e3bf,2-10-3-4-0_1-20-5-3-0,6,1,54,0,2,10,4,0,3,1,20,3,0,5
38,2022-08-11 01:02:59.443000,7e6afbac-e660-4c31-a644-6b343fc4e3bf,0-25-3-0-10_1-25-3-2-50,7,1,55,0,0,25,0,10,3,1,25,2,50,3
38,2022-08-11 01:03:04.144000,7e6afbac-e660-4c31-a644-6b343fc4e3bf,2-10-5-0-20_0-25-1-1-30,5,1,56,0,2,10,0,20,5,0,25,1,30,1
38,2022-08-11 01:03:08.681000,7e6afbac-e660-4c31-a644-6b343fc4e3bf,1-10-5-3-0_1-25-5-1-30,4,1,57,0,1,10,3,0,5,1,25,1,30,5
38,2022-08-11 01:03:14.555000,7e6afbac-e660-4c31-a644-6b343fc4e3bf,2-10-7-4-10_2-10-5-4-10,6,0,58,0,2,10,4,10,7,2,10,4,10,5
38,2022-08-11 01:03:23.349000,7e6afbac-e660-4c31-a644-6b343fc4e3bf,0-5-5-1-30_2-5-1-4-30,9,1,59,0,0,5,1,30,5,2,5,4,30,1
48,2022-08-11 01:05:13.448000,b6797db0-c153-4628-97f8-a5cd6382dedc,easy_1,76,0,0,0,2,20,1,30,5,0,5,2,40,3
48,2022-08-11 01:05:18.525000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-25-1-3-20_0-5-3-0-10,5,0,1,0,3,25,3,20,1,0,5,0,10,3
48,2022-08-11 01:05:22.978000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-25-5-1-20_1-20-1-2-20,4,0,2,0,3,25,1,20,5,1,20,2,20,1
48,2022-08-11 01:05:27.309000,b6797db0-c153-4628-97f8-a5cd6382dedc,0-20-1-3-0_2-25-7-0-50,4,1,3,0,0,20,3,0,1,2,25,0,50,7
48,2022-08-11 01:05:36.029000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-10-5-2-30_0-20-7-2-0,9,0,4,0,3,10,2,30,5,0,20,2,0,7
48,2022-08-11 01:05:44.581000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-5-7-4-40_1-25-5-3-20,9,0,5,0,3,5,4,40,7,1,25,3,20,5
48,2022-08-11 01:05:53.665000,b6797db0-c153-4628-97f8-a5cd6382dedc,hard_3,9,1,6,0,0,5,1,20,7,2,10,3,30,3
48,2022-08-11 01:05:59.350000,b6797db0-c153-4628-97f8-a5cd6382dedc,hard_2,6,0,7,0,1,10,0,20,5,0,20,3,40,3
48,2022-08-11 01:06:02.056000,b6797db0-c153-4628-97f8-a5cd6382dedc,att_2,3,0,8,0,0,15,2,30,7,1,-1,1,40,7
48,2022-08-11 01:06:08.037000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-25-7-2-50_1-25-3-0-20,6,0,9,0,2,25,2,50,7,1,25,0,20,3
48,2022-08-11 01:06:19.583000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-20-1-0-40_0-5-7-3-50,12,0,10,0,2,20,0,40,1,0,5,3,50,7
48,2022-08-11 01:06:23.586000,b6797db0-c153-4628-97f8-a5cd6382dedc,att_1,4,0,11,0,0,20,1,30,3,2,-1,0,40,5
48,2022-08-11 01:06:38.938000,b6797db0-c153-4628-97f8-a5cd6382dedc,0-20-5-0-40_2-5-1-1-30,15,1,12,0,0,20,0,40,5,2,5,1,30,1
48,2022-08-11 01:06:42.529000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-20-5-0-20_1-10-5-0-50,4,0,13,0,3,20,0,20,5,1,10,0,50,5
48,2022-08-11 01:06:55.227000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-20-5-0-40_3-5-5-4-40,13,0,14,0,2,20,0,40,5,3,5,4,40,5
48,2022-08-11 01:06:58.390000,b6797db0-c153-4628-97f8-a5cd6382dedc,0-5-7-2-10_3-20-7-3-40,3,1,15,0,0,5,2,10,7,3,20,3,40,7
48,2022-08-11 01:07:06.029000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-10-7-4-30_2-20-1-4-30,8,1,16,0,1,10,4,30,7,2,20,4,30,1
48,2022-08-11 01:07:19.762000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-25-7-0-10_3-20-1-0-0,14,0,17,0,3,25,0,10,7,3,20,0,0,1
48,2022-08-11 01:07:25.617000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-5-5-4-20_2-5-1-3-30,6,0,18,0,3,5,4,20,5,2,5,3,30,1
48,2022-08-11 01:07:45.794000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-25-7-2-50_3-20-3-2-30,20,1,19,0,2,25,2,50,7,3,20,2,30,3
48,2022-08-11 01:07:52.078000,b6797db0-c153-4628-97f8-a5cd6382dedc,hard_1,6,0,20,0,2,25,1,10,5,1,20,2,30,7
48,2022-08-11 01:08:07.311000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-5-3-1-40_1-25-1-1-50,15,0,21,0,3,5,1,40,3,1,25,1,50,1
48,2022-08-11 01:08:15.667000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-25-5-2-20_1-20-3-0-40,8,0,22,0,2,25,2,20,5,1,20,0,40,3
48,2022-08-11 01:08:24.317000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-25-7-2-20_1-25-5-4-50,9,0,23,0,3,25,2,20,7,1,25,4,50,5
48,2022-08-11 01:08:34.366000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-10-5-1-20_1-5-7-4-50,10,0,24,0,3,10,1,20,5,1,5,4,50,7
48,2022-08-11 01:08:41.977000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-10-7-3-10_2-20-7-0-0,8,1,25,0,1,10,3,10,7,2,20,0,0,7
48,2022-08-11 01:08:48.361000,b6797db0-c153-4628-97f8-a5cd6382dedc,hard_1,6,0,26,0,2,25,1,10,5,1,20,2,30,7
48,2022-08-11 01:08:53.995000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-20-1-2-50_3-5-3-1-20,6,1,27,0,1,20,2,50,1,3,5,1,20,3
48,2022-08-11 01:09:02.705000,b6797db0-c153-4628-97f8-a5cd6382dedc,easy_3,9,1,28,0,0,10,4,20,1,0,10,1,30,7
48,2022-08-11 01:09:13.747000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-20-5-4-30_1-20-3-1-50,11,0,29,0,1,20,4,30,5,1,20,1,50,3
48,2022-08-11 01:10:05.955000,b6797db0-c153-4628-97f8-a5cd6382dedc,easy_2,52,1,30,0,0,10,4,0,5,1,20,2,30,5
48,2022-08-11 01:10:10.925000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-20-7-4-0_1-25-7-0-50,5,0,31,0,3,20,4,0,7,1,25,0,50,7
48,2022-08-11 01:10:16.612000,b6797db0-c153-4628-97f8-a5cd6382dedc,0-20-7-4-0_3-25-1-1-40,6,1,32,0,0,20,4,0,7,3,25,1,40,1
48,2022-08-11 01:10:21.466000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-25-1-2-10_0-10-5-3-30,5,0,33,0,3,25,2,10,1,0,10,3,30,5
48,2022-08-11 01:10:35.014000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-5-3-4-50_0-25-5-0-10,14,0,34,0,2,5,4,50,3,0,25,0,10,5
48,2022-08-11 01:10:40.783000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-20-3-2-40_3-10-3-1-30,6,1,35,0,2,20,2,40,3,3,10,1,30,3
48,2022-08-11 01:10:59.483000,b6797db0-c153-4628-97f8-a5cd6382dedc,easy_1,19,0,36,0,2,20,1,30,5,0,5,2,40,3
48,2022-08-11 01:11:08.332000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-10-7-0-10_3-5-1-4-40,9,1,37,0,1,10,0,10,7,3,5,4,40,1
48,2022-08-11 01:11:18.441000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-5-3-4-40_3-20-7-0-20,10,1,38,0,2,5,4,40,3,3,20,0,20,7
48,2022-08-11 01:11:24.038000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-20-3-0-40_0-10-7-1-30,6,0,39,0,1,20,0,40,3,0,10,1,30,7
48,2022-08-11 01:11:35.375000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-10-7-4-0_3-25-7-2-0,11,1,40,0,3,10,4,0,7,3,25,2,0,7
48,2022-08-11 01:11:41.236000,b6797db0-c153-4628-97f8-a5cd6382dedc,hard_2,6,0,41,0,1,10,0,20,5,0,20,3,40,3
48,2022-08-11 01:11:46.855000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-5-7-4-10_3-25-7-0-0,6,1,42,0,3,5,4,10,7,3,25,0,0,7
48,2022-08-11 01:11:51.971000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-20-5-3-50_1-25-7-0-40,5,0,43,0,3,20,3,50,5,1,25,0,40,7
48,2022-08-11 01:11:57.724000,b6797db0-c153-4628-97f8-a5cd6382dedc,easy_3,6,1,44,0,0,10,4,20,1,0,10,1,30,7
48,2022-08-11 01:12:03.947000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-5-1-4-10_0-10-1-4-0,6,0,45,0,2,5,4,10,1,0,10,4,0,1
48,2022-08-11 01:12:14.948000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-25-1-4-0_0-5-7-4-0,11,0,46,0,3,25,4,0,1,0,5,4,0,7
48,2022-08-11 01:12:26.612000,b6797db0-c153-4628-97f8-a5cd6382dedc,hard_3,12,1,47,0,0,5,1,20,7,2,10,3,30,3
48,2022-08-11 01:12:33.167000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-5-5-0-0_3-25-3-2-0,7,1,48,0,1,5,0,0,5,3,25,2,0,3
48,2022-08-11 01:12:38.049000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-5-5-3-0_0-5-3-4-40,5,0,49,0,2,5,3,0,5,0,5,4,40,3
48,2022-08-11 01:12:45.254000,b6797db0-c153-4628-97f8-a5cd6382dedc,easy_2,7,1,50,0,0,10,4,0,5,1,20,2,30,5
48,2022-08-11 01:12:48.802000,b6797db0-c153-4628-97f8-a5cd6382dedc,0-20-7-2-50_0-25-7-2-30,4,1,51,0,0,20,2,50,7,0,25,2,30,7
48,2022-08-11 01:13:07.289000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-20-3-0-50_2-20-7-3-10,18,0,52,0,2,20,0,50,3,2,20,3,10,7
48,2022-08-11 01:13:11.481000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-5-5-0-40_3-10-1-1-0,4,1,53,0,1,5,0,40,5,3,10,1,0,1
48,2022-08-11 01:13:25.621000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-5-1-0-50_0-20-1-2-10,14,0,54,0,1,5,0,50,1,0,20,2,10,1
48,2022-08-11 01:13:30.226000,b6797db0-c153-4628-97f8-a5cd6382dedc,1-10-7-3-40_0-20-5-4-50,5,0,55,0,1,10,3,40,7,0,20,4,50,5
48,2022-08-11 01:13:42.422000,b6797db0-c153-4628-97f8-a5cd6382dedc,3-20-1-0-20_3-5-3-1-50,12,0,56,0,3,20,0,20,1,3,5,1,50,3
48,2022-08-11 01:13:46.072000,b6797db0-c153-4628-97f8-a5cd6382dedc,0-5-5-0-10_1-5-7-3-40,4,1,57,0,0,5,0,10,5,1,5,3,40,7
48,2022-08-11 01:13:50.404000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-25-1-3-40_1-10-7-2-20,4,0,58,0,2,25,3,40,1,1,10,2,20,7
48,2022-08-11 01:13:56.380000,b6797db0-c153-4628-97f8-a5cd6382dedc,2-10-7-1-50_0-25-3-4-30,6,0,59,0,2,10,1,50,7,0,25,4,30,3
72,2022-08-11 01:25:34.622000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-25-1-2-10_2-5-7-2-10,8,1,0,0,0,25,2,10,1,2,5,2,10,7
72,2022-08-11 01:25:35.774000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-20-7-3-30_3-5-1-0-40,2,0,1,0,2,20,3,30,7,3,5,0,40,1
72,2022-08-11 01:25:38.452000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,easy_2,3,0,2,0,1,20,2,30,5,0,10,4,0,5
72,2022-08-11 01:25:40.855000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-10-5-1-0_0-5-3-4-50,2,0,3,0,1,10,1,0,5,0,5,4,50,3
72,2022-08-11 01:25:43.253000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,hard_2,2,0,4,0,1,10,0,20,5,0,20,3,40,3
72,2022-08-11 01:25:44.825000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-20-1-2-0_2-10-7-1-0,2,1,5,0,1,20,2,0,1,2,10,1,0,7
72,2022-08-11 01:25:46.667000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-10-1-4-50_0-5-1-1-40,2,0,6,0,1,10,4,50,1,0,5,1,40,1
72,2022-08-11 01:25:49.149000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-5-1-4-40_0-10-1-0-10,3,1,7,0,0,5,4,40,1,0,10,0,10,1
72,2022-08-11 01:25:51.192000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-20-3-4-20_1-25-5-3-10,2,1,8,0,0,20,4,20,3,1,25,3,10,5
72,2022-08-11 01:25:53.317000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-5-7-1-10_0-10-7-2-0,2,1,9,0,0,5,1,10,7,0,10,2,0,7
72,2022-08-11 01:25:55.071000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,hard_3,2,0,10,0,0,5,1,20,7,2,10,3,30,3
72,2022-08-11 01:25:57.930000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,3-10-5-4-0_3-10-3-3-20,3,0,11,0,3,10,4,0,5,3,10,3,20,3
72,2022-08-11 01:26:00.407000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-10-1-3-30_3-10-3-2-20,2,1,12,0,2,10,3,30,1,3,10,2,20,3
72,2022-08-11 01:26:02.062000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-10-5-1-30_1-5-1-4-30,2,0,13,0,0,10,1,30,5,1,5,4,30,1
72,2022-08-11 01:26:03.560000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,easy_3,1,0,14,0,0,10,1,30,7,0,10,4,20,1
72,2022-08-11 01:26:05.873000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,easy_1,2,1,15,0,0,5,2,40,3,2,20,1,30,5
72,2022-08-11 01:26:07.606000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-10-5-1-50_2-5-3-2-10,2,0,16,0,2,10,1,50,5,2,5,2,10,3
72,2022-08-11 01:26:10.202000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,hard_2,3,0,17,0,1,10,0,20,5,0,20,3,40,3
72,2022-08-11 01:26:12.523000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,easy_2,2,0,18,0,1,20,2,30,5,0,10,4,0,5
72,2022-08-11 01:26:14.058000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,3-20-7-4-40_0-20-7-1-10,2,0,19,0,3,20,4,40,7,0,20,1,10,7
72,2022-08-11 01:26:15.369000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-25-7-3-50_1-5-3-2-30,1,0,20,0,2,25,3,50,7,1,5,2,30,3
72,2022-08-11 01:26:17.304000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-25-1-1-20_3-20-3-3-0,2,1,21,0,0,25,1,20,1,3,20,3,0,3
72,2022-08-11 01:26:22.417000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-20-5-3-40_2-20-3-3-20,5,0,22,0,2,20,3,40,5,2,20,3,20,3
72,2022-08-11 01:26:25.150000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-5-1-0-0_2-10-1-4-0,3,1,23,0,1,5,0,0,1,2,10,4,0,1
72,2022-08-11 01:26:28.732000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-5-7-0-10_0-5-5-4-40,3,0,24,0,2,5,0,10,7,0,5,4,40,5
72,2022-08-11 01:26:32.157000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,hard_3,4,0,25,0,0,5,1,20,7,2,10,3,30,3
72,2022-08-11 01:26:34.773000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-25-3-4-10_1-5-3-0-10,3,0,26,0,1,25,4,10,3,1,5,0,10,3
72,2022-08-11 01:26:37.365000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,easy_1,3,1,27,0,0,5,2,40,3,2,20,1,30,5
72,2022-08-11 01:26:41.603000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,hard_1,4,0,28,0,1,20,2,30,7,2,25,1,10,5
72,2022-08-11 01:26:44.180000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-10-3-3-30_2-25-3-3-30,3,1,29,0,0,10,3,30,3,2,25,3,30,3
72,2022-08-11 01:27:17.595000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-5-1-2-50_2-5-5-2-40,33,1,30,0,1,5,2,50,1,2,5,2,40,5
72,2022-08-11 01:27:18.981000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-10-1-0-10_2-20-7-4-20,1,1,31,0,1,10,0,10,1,2,20,4,20,7
72,2022-08-11 01:27:20.319000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-10-5-2-30_1-25-1-0-10,1,0,32,0,0,10,2,30,5,1,25,0,10,1
72,2022-08-11 01:27:21.509000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,3-25-1-0-50_0-20-5-2-50,1,1,33,0,3,25,0,50,1,0,20,2,50,5
72,2022-08-11 01:27:23.717000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,3-20-7-4-0_0-5-5-1-30,2,0,34,0,3,20,4,0,7,0,5,1,30,5
72,2022-08-11 01:27:25.257000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-25-5-4-0_0-10-3-2-40,2,0,35,0,1,25,4,0,5,0,10,2,40,3
72,2022-08-11 01:27:27.377000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-10-5-0-10_3-25-1-3-0,2,0,36,0,0,10,0,10,5,3,25,3,0,1
72,2022-08-11 01:27:29.117000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-5-7-3-0_3-10-7-2-50,2,1,37,0,2,5,3,0,7,3,10,2,50,7
72,2022-08-11 01:27:30.657000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-20-5-3-40_0-20-1-2-10,2,0,38,0,2,20,3,40,5,0,20,2,10,1
72,2022-08-11 01:27:32.333000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-5-1-0-10_2-5-3-4-40,2,1,39,0,0,5,0,10,1,2,5,4,40,3
72,2022-08-11 01:27:33.908000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,att_2,2,1,40,0,1,-1,1,40,7,0,15,2,30,7
72,2022-08-11 01:27:36.576000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,hard_1,3,0,41,0,1,20,2,30,7,2,25,1,10,5
72,2022-08-11 01:27:38.302000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-25-3-2-20_2-5-1-4-50,2,0,42,0,1,25,2,20,3,2,5,4,50,1
72,2022-08-11 01:27:45.565000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-20-5-2-20_2-5-7-1-0,7,0,43,0,2,20,2,20,5,2,5,1,0,7
72,2022-08-11 01:27:48.566000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-20-3-3-40_3-25-1-0-30,3,0,44,0,1,20,3,40,3,3,25,0,30,1
72,2022-08-11 01:27:50.801000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-10-5-2-20_2-25-5-1-20,2,1,45,0,0,10,2,20,5,2,25,1,20,5
72,2022-08-11 01:27:52.499000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,3-10-5-4-30_1-25-1-3-30,2,0,46,0,3,10,4,30,5,1,25,3,30,1
72,2022-08-11 01:27:53.856000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-10-1-0-0_2-20-1-2-30,1,1,47,0,1,10,0,0,1,2,20,2,30,1
72,2022-08-11 01:27:55.084000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-10-7-2-10_1-25-1-0-0,1,0,48,0,2,10,2,10,7,1,25,0,0,1
72,2022-08-11 01:27:56.309000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,3-25-3-1-30_1-5-7-0-20,1,1,49,0,3,25,1,30,3,1,5,0,20,7
72,2022-08-11 01:27:57.495000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,3-10-7-1-10_1-20-3-1-0,1,0,50,0,3,10,1,10,7,1,20,1,0,3
72,2022-08-11 01:27:59.566000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,1-5-7-1-20_3-10-5-1-20,2,0,51,0,1,5,1,20,7,3,10,1,20,5
72,2022-08-11 01:28:01.107000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-10-7-1-30_1-25-1-3-40,2,0,52,0,2,10,1,30,7,1,25,3,40,1
72,2022-08-11 01:28:02.319000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,easy_3,1,0,53,0,0,10,1,30,7,0,10,4,20,1
72,2022-08-11 01:28:03.782000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-5-1-4-0_3-10-3-2-40,2,1,54,0,0,5,4,0,1,3,10,2,40,3
72,2022-08-11 01:28:06.218000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-5-3-2-10_2-5-5-0-50,2,1,55,0,0,5,2,10,3,2,5,0,50,5
72,2022-08-11 01:28:10.145000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,2-10-5-1-40_0-10-1-0-50,4,0,56,0,2,10,1,40,5,0,10,0,50,1
72,2022-08-11 01:28:11.218000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-25-1-1-50_1-5-1-2-20,1,0,57,0,0,25,1,50,1,1,5,2,20,1
72,2022-08-11 01:28:13.172000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,0-5-3-3-40_0-10-3-0-50,2,1,58,0,0,5,3,40,3,0,10,0,50,3
72,2022-08-11 01:28:14.517000,1c0c3c4f-d27a-42b1-8636-f2cb04bca92c,att_1,1,1,59,0,2,-1,0,40,5,0,20,1,30,3
23,2022-08-11 01:47:24.004000,d8f0eefe-1f42-499e-acbc-770895bb29c7,3-20-3-1-10_1-10-1-1-20,127,0,0,0,3,20,1,10,3,1,10,1,20,1
23,2022-08-11 01:47:35.316000,d8f0eefe-1f42-499e-acbc-770895bb29c7,3-20-3-2-0_1-10-7-1-10,12,1,1,0,3,20,2,0,3,1,10,1,10,7
23,2022-08-11 01:47:44.671000,d8f0eefe-1f42-499e-acbc-770895bb29c7,hard_1,9,0,2,0,1,20,2,30,7,2,25,1,10,5
23,2022-08-11 01:47:53.068000,d8f0eefe-1f42-499e-acbc-770895bb29c7,0-10-1-3-40_2-10-7-3-10,8,1,3,0,0,10,3,40,1,2,10,3,10,7
23,2022-08-11 01:48:00.858000,d8f0eefe-1f42-499e-acbc-770895bb29c7,2-5-3-3-20_0-25-1-2-30,8,0,4,0,2,5,3,20,3,0,25,2,30,1
23,2022-08-11 01:48:09.528000,d8f0eefe-1f42-499e-acbc-770895bb29c7,hard_3,9,1,5,0,2,10,3,30,3,0,5,1,20,7
23,2022-08-11 01:48:23.172000,d8f0eefe-1f42-499e-acbc-770895bb29c7,3-10-7-3-50_0-5-7-0-50,14,0,6,0,3,10,3,50,7,0,5,0,50,7
23,2022-08-11 01:48:32.232000,d8f0eefe-1f42-499e-acbc-770895bb29c7,1-20-1-0-10_2-25-7-1-10,9,1,7,0,1,20,0,10,1,2,25,1,10,7
23,2022-08-11 01:48:46.570000,d8f0eefe-1f42-499e-acbc-770895bb29c7,2-5-5-2-10_0-10-3-3-30,14,0,8,0,2,5,2,10,5,0,10,3,30,3
23,2022-08-11 01:48:56.774000,d8f0eefe-1f42-499e-acbc-770895bb29c7,2-25-5-4-0_3-5-1-0-20,10,0,9,0,2,25,4,0,5,3,5,0,20,1
23,2022-08-11 01:49:10.875000,d8f0eefe-1f42-499e-acbc-770895bb29c7,1-5-5-0-10_2-5-5-0-40,14,1,10,0,1,5,0,10,5,2,5,0,40,5
23,2022-08-11 01:49:17.733000,d8f0eefe-1f42-499e-acbc-770895bb29c7,0-20-1-1-30_2-25-7-1-10,7,1,11,0,0,20,1,30,1,2,25,1,10,7
23,2022-08-11 01:49:34.637000,d8f0eefe-1f42-499e-acbc-770895bb29c7,3-20-3-3-10_3-5-3-3-40,17,0,12,0,3,20,3,10,3,3,5,3,40,3
23,2022-08-11 01:49:49.079000,d8f0eefe-1f42-499e-acbc-770895bb29c7,3-20-3-2-20_1-5-5-0-40,14,1,13,0,3,20,2,20,3,1,5,0,40,5
23,2022-08-11 01:50:00.440000,d8f0eefe-1f42-499e-acbc-770895bb29c7,0-20-1-2-10_2-25-1-1-30,11,1,14,0,0,20,2,10,1,2,25,1,30,1
23,2022-08-11 01:50:13.130000,d8f0eefe-1f42-499e-acbc-770895bb29c7,easy_3,12,1,15,0,0,10,4,20,1,0,10,1,30,7
23,2022-08-11 01:50:29.938000,d8f0eefe-1f42-499e-acbc-770895bb29c7,0-10-5-4-50_2-10-3-3-30,17,1,16,0,0,10,4,50,5,2,10,3,30,3
23,2022-08-11 01:50:41.300000,d8f0eefe-1f42-499e-acbc-770895bb29c7,2-5-5-4-40_2-10-1-2-0,11,0,17,0,2,5,4,40,5,2,10,2,0,1
23,2022-08-11 01:50:47.027000,d8f0eefe-1f42-499e-acbc-770895bb29c7,0-20-1-2-30_3-20-7-1-50,6,1,18,0,0,20,2,30,1,3,20,1,50,7
23,2022-08-11 01:50:55.690000,d8f0eefe-1f42-499e-acbc-770895bb29c7,1-20-3-2-10_0-20-7-0-40,9,1,19,0,1,20,2,10,3,0,20,0,40,7
23,2022-08-11 01:51:03.449000,d8f0eefe-1f42-499e-acbc-770895bb29c7,3-20-5-2-50_0-25-1-3-50,8,0,20,0,3,20,2,50,5,0,25,3,50,1
23,2022-08-11 01:51:15.275000,d8f0eefe-1f42-499e-acbc-770895bb29c7,3-5-5-1-20_2-10-7-0-10,12,1,21,0,3,5,1,20,5,2,10,0,10,7
23,2022-08-11 01:51:27.536000,d8f0eefe-1f42-499e-acbc-770895bb29c7,2-5-5-2-50_1-20-5-0-50,12,1,22,0,2,5,2,50,5,1,20,0,50,5
23,2022-08-11 01:51:34.637000,d8f0eefe-1f42-499e-acbc-770895bb29c7,2-20-1-4-40_2-5-7-0-20,7,1,23,0,2,20,4,40,1,2,5,0,20,7
23,2022-08-11 01:51:46.624000,d8f0eefe-1f42-499e-acbc-770895bb29c7,3-20-1-4-40_2-5-1-1-40,12,1,24,0,3,20,4,40,1,2,5,1,40,1
