,lalco,ldep,llife,lcrim,ralco,rdep,rlife,rcrim,secElasped,chosen,order,alcodiff,depdiff,lifediff,crimdiff,LocationLatitude,LocationLongitude,econStatus,hour_of_day,age_18-24 years old,age_25-34 years old,age_35-44 years old,age_45-54 years old,age_55-64 years old,age_65+ years old,gender_Female,gender_Male,gender_Non-binary / third gender,employment_Retired,employment_Student,employment_Unemployed and looking for work,employment_Working full-time,employment_Working part-time,maritalStatus_Living with a partner,maritalStatus_Married,maritalStatus_Never been married,maritalStatus_Widowed,ethnicity_Black/African American,ethnicity_Hispanic/Latino,ethnicity_White/Caucasian,"ethnicity_White/Caucasian,Black/African American",timezone_America/Chicago,timezone_America/Detroit,timezone_America/Los_Angeles,timezone_America/New_York,timezone_Europe/London
7086,2,2,3,1,0,0,1,0,4,1,12,2,2,2,1,29.919998168945312,-95.56120300292967,26,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7275,0,0,2,1,2,2,3,0,3,1,48,-2,-2,-1,1,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7276,0,0,2,2,4,0,3,1,5,1,3,-4,0,-1,1,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9153,4,2,2,1,4,0,2,1,15,0,9,0,2,0,0,53.75,-1.675506591796875,40,14,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7085,2,0,2,1,4,0,3,2,3,0,11,-2,0,-1,-1,29.919998168945312,-95.56120300292967,50,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7084,2,0,2,1,4,0,3,2,3,0,11,-2,0,-1,-1,29.919998168945312,-95.56120300292967,26,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9433,0,1,2,2,4,2,1,0,12,1,49,-4,-1,1,2,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9152,4,1,1,0,2,2,2,1,27,1,8,2,-1,-1,-1,53.75,-1.675506591796875,40,14,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9151,4,1,3,1,4,1,1,0,36,1,7,0,0,2,1,53.75,-1.675506591796875,40,14,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9434,4,0,2,2,2,2,3,1,9,1,50,2,-2,-1,1,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9150,4,1,3,2,4,1,3,0,13,1,6,0,0,0,2,53.75,-1.675506591796875,40,14,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9435,4,2,1,2,2,2,3,0,8,1,51,2,0,-2,2,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9436,4,2,3,2,2,0,3,1,11,0,52,2,2,0,1,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7087,2,2,3,1,0,0,1,0,4,1,12,2,2,2,1,29.919998168945312,-95.56120300292967,50,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7268,2,0,3,1,2,2,2,2,2,1,43,0,-2,1,-1,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9126,0,1,2,2,2,0,2,2,5,0,42,-2,1,0,0,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7286,2,0,2,0,2,2,3,0,10,1,5,0,-2,-1,0,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9104,0,1,1,2,4,2,2,1,3,1,20,-4,-1,-1,1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7078,4,1,1,0,4,1,1,2,9,0,8,0,0,0,-2,29.919998168945312,-95.56120300292967,26,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9103,4,1,2,2,4,0,1,0,3,1,19,0,1,1,2,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9440,4,1,3,2,0,1,1,1,45,1,0,4,0,2,1,54.32470703125,-2.744293212890625,30,20,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
7077,4,1,2,0,0,0,1,1,30,0,7,4,1,1,-1,29.919998168945312,-95.56120300292967,50,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9441,2,0,2,0,2,2,2,2,9,1,56,0,-2,0,-2,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9102,0,1,3,0,4,1,2,0,3,0,18,-4,0,1,0,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9442,2,0,2,1,2,0,3,1,10,1,1,0,0,-1,0,54.32470703125,-2.744293212890625,30,20,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
7300,2,0,1,0,2,0,3,0,6,1,16,0,0,-2,0,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9443,0,0,2,2,2,0,1,2,8,0,57,-2,0,1,0,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7301,2,1,1,1,4,1,3,0,5,1,17,-2,0,-2,1,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7302,0,2,3,0,4,2,3,1,5,0,18,-4,0,0,-1,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7303,0,2,1,0,0,0,3,2,4,0,19,0,2,-2,-2,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7076,4,1,2,0,0,0,1,1,30,0,7,4,1,1,-1,29.919998168945312,-95.56120300292967,26,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9101,2,0,1,1,4,1,1,2,2,0,17,-2,-1,0,-1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7075,0,1,1,2,4,1,1,2,5,0,6,-4,0,0,0,29.919998168945312,-95.56120300292967,50,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7304,4,1,1,0,2,0,1,2,5,0,20,2,1,0,-2,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7305,2,1,3,1,0,1,3,0,5,1,21,2,0,0,1,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9378,0,2,2,1,2,1,2,2,2,0,54,-2,1,0,-1,54.77409362792969,-3.439193725585937,60,18,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7306,4,1,3,1,2,1,1,1,5,0,22,2,0,2,0,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9098,2,0,3,1,2,0,1,1,3,0,14,0,0,2,0,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9097,2,1,3,0,4,1,3,1,2,0,13,-2,0,0,-1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7307,4,1,2,2,2,2,3,1,5,1,23,2,-1,-1,1,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9096,0,1,2,2,4,1,2,1,2,1,12,-4,0,0,1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9095,0,1,1,0,0,0,3,2,2,0,11,0,1,-2,-2,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7308,0,2,1,1,4,2,2,1,5,1,24,-4,0,-1,0,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9094,4,1,1,0,2,2,2,1,2,0,10,2,-1,-1,-1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9105,4,1,1,1,2,1,3,2,3,0,21,2,0,-2,-1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7299,2,1,2,0,2,2,3,2,6,0,15,0,-1,-1,-2,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9106,2,0,1,0,2,2,1,0,5,1,22,0,-2,0,0,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7298,4,1,1,2,4,2,3,1,6,1,14,0,-1,-2,1,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9124,2,2,1,2,2,1,3,0,2,1,40,0,1,-2,2,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9123,4,2,2,0,0,1,3,1,2,0,39,4,1,-1,-1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7082,0,1,2,2,0,2,1,2,12,1,10,0,-1,1,0,29.919998168945312,-95.56120300292967,26,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7287,2,2,3,2,0,2,3,1,4,1,57,2,0,0,1,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7079,4,1,1,0,4,1,1,2,9,0,8,0,0,0,-2,29.919998168945312,-95.56120300292967,50,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9121,2,0,2,2,2,2,3,1,2,1,37,0,-2,-1,1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9120,4,0,2,1,2,0,1,0,2,1,36,2,0,1,1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7288,2,1,1,2,0,0,2,2,2,0,58,2,1,-1,0,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9118,2,0,1,1,0,2,2,0,2,1,34,2,-2,-1,1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9117,4,0,2,0,4,2,1,1,2,0,33,0,-2,1,-1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7289,4,0,1,0,0,1,2,1,2,1,59,4,-1,-1,-1,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9116,4,1,2,2,0,2,1,0,2,1,32,4,-1,1,2,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7290,2,1,2,2,4,1,3,2,7,1,6,-2,0,-1,0,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9125,2,1,1,0,2,2,1,1,2,0,41,0,-1,0,-1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9115,2,0,2,2,0,1,1,1,2,1,31,2,-1,1,1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9113,4,0,1,1,4,0,1,0,2,1,29,0,0,0,1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7291,4,1,3,2,2,0,1,2,7,0,7,2,1,2,0,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7292,2,1,2,0,4,0,2,1,5,0,8,-2,1,0,-1,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9111,4,0,1,0,4,2,2,0,4,1,27,0,-2,-1,0,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9110,2,2,3,0,2,1,1,2,4,0,26,0,1,2,-2,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7293,4,2,1,1,4,0,1,1,7,0,9,0,2,0,0,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9109,0,0,1,2,4,1,3,2,4,1,25,-4,-1,-2,0,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9439,2,1,1,2,0,2,3,2,8,1,55,2,-1,-2,0,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9108,2,2,2,2,2,2,1,2,4,0,24,0,0,1,0,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9107,2,2,1,2,4,1,3,0,2,1,23,-2,1,-2,2,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7294,2,1,2,2,0,2,1,1,7,1,10,2,-1,1,1,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7296,0,2,3,1,2,1,3,1,8,0,12,-2,1,0,0,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7297,2,0,1,1,0,2,3,1,6,1,13,2,-2,-2,0,50.80070495605469,-1.080596923828125,14,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9114,0,1,3,0,2,1,2,1,71,0,30,-2,0,1,-1,42.95849609375,-85.47830200195312,50,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9428,0,0,3,1,2,0,1,2,7,0,44,-2,0,2,-1,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7266,2,0,2,1,2,2,3,1,2,1,41,0,-2,-1,0,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9164,0,2,3,0,0,0,3,2,12,0,20,0,2,0,-2,53.75,-1.675506591796875,40,14,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9212,0,1,1,0,0,1,2,2,7,0,8,0,0,-1,-2,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9211,2,0,3,2,0,1,1,1,277,1,7,2,-1,2,1,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9210,4,1,3,0,4,2,1,1,8,0,6,0,-1,2,-1,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9209,0,1,3,0,4,1,2,2,115,0,5,-4,0,1,-2,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9208,0,0,1,2,2,2,2,1,7,1,4,-2,-2,-1,1,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7229,0,2,3,0,0,2,3,1,4,0,5,0,0,0,-1,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9207,0,0,3,2,2,0,2,0,11,0,3,-2,0,1,2,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7100,0,1,3,2,0,2,2,2,7,0,19,0,-1,1,0,29.919998168945312,-95.56120300292967,26,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7231,2,0,1,2,0,2,2,0,2,1,7,2,-2,-1,2,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7232,0,1,2,2,0,0,1,2,2,0,8,0,1,1,0,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7233,4,1,3,0,4,2,3,2,2,1,9,0,-1,0,-2,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7234,2,0,1,1,4,2,1,0,3,1,10,-2,-2,0,1,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7235,2,2,3,1,4,0,2,2,70,0,11,-2,2,1,-1,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9206,4,0,3,1,4,0,3,2,6,0,2,0,0,0,-1,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9205,0,1,3,1,0,0,1,2,6,0,1,0,1,2,-1,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9204,0,2,3,2,4,0,1,2,639,0,0,-4,2,2,0,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7236,4,0,3,2,2,0,1,0,3,0,12,2,0,2,2,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9203,2,0,3,1,0,0,2,2,16,0,59,2,0,1,-1,53.75,-1.675506591796875,40,14,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9202,2,0,2,1,4,2,2,0,16,1,58,-2,-2,0,1,53.75,-1.675506591796875,40,14,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7237,0,2,3,1,2,1,2,2,2,1,13,-2,1,1,-1,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9201,4,2,3,0,4,1,1,1,10,0,57,0,1,2,-1,53.75,-1.675506591796875,40,14,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7238,4,2,3,2,4,1,1,0,3,1,14,0,1,2,2,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9413,4,0,2,2,4,0,3,1,7,1,29,0,0,-1,1,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9414,4,1,2,2,4,0,2,1,63,0,30,0,1,0,1,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7099,4,2,2,0,2,2,2,0,5,1,18,2,0,0,0,29.919998168945312,-95.56120300292967,50,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9416,2,1,3,0,0,2,2,2,29,0,32,2,-1,1,-2,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7239,0,0,3,1,2,0,2,1,57,1,15,-2,0,1,0,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9213,4,1,2,0,0,1,3,2,136,1,9,4,0,-1,-2,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7228,0,1,2,0,4,2,2,0,2,1,4,-4,-1,0,0,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7227,4,1,1,2,2,0,3,2,3,0,3,2,1,-2,0,25.658905029296875,-80.3553009033203,61,22,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9214,2,1,3,1,0,2,1,0,8,1,10,2,-1,2,1,52.43910217285156,-1.50390625,60,15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7216,4,2,2,2,0,2,2,0,5,1,52,4,0,0,2,42.91349792480469,-87.85559844970702,21,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7217,4,2,2,2,2,2,1,2,12,1,53,2,0,1,0,42.91349792480469,-87.85559844970702,21,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
9409,4,1,2,2,2,2,3,2,7,1,25,2,-1,-1,0,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9410,2,2,3,0,0,1,1,0,19,0,26,2,1,2,0,52.61810302734375,-1.1804046630859375,25,20,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7218,2,0,3,0,2,2,3,1,22,1,54,0,-2,0,-1,42.91349792480469,-87.85559844970702,21,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
9229,4,0,3,0,4,0,3,1,6,0,25,0,0,0,-1,52.43910217285156,-1.50390625,60,16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9228,2,2,3,0,0,0,1,1,29,0,24,2,2,2,-1,52.43910217285156,-1.50390625,60,16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9227,4,1,1,0,2,2,2,0,8,1,23,2,-1,-1,0,52.43910217285156,-1.50390625,60,16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7219,4,2,3,0,0,2,3,0,5,1,55,4,0,0,0,42.91349792480469,-87.85559844970702,21,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7220,0,0,1,1,2,2,2,1,5,1,56,-2,-2,-1,0,42.91349792480469,-87.85559844970702,21,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7102,0,0,2,1,2,2,2,1,4,0,20,-2,-2,0,0,29.919998168945312,-95.56120300292967,26,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7221,2,0,3,0,2,0,2,0,16,1,57,0,0,1,0,42.91349792480469,-87.85559844970702,21,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7222,4,1,3,1,0,1,3,2,4,1,58,4,0,0,-1,42.91349792480469,-87.85559844970702,21,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7098,4,2,2,0,2,2,2,0,5,1,18,2,0,0,0,29.919998168945312,-95.56120300292967,26,18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
